student_id,grade,ses_level,homework_category,homework_minutes,math_score,reading_score,grade_label,homework_label
6035,3,1,1,0,61.0,63.4,3rd Grade,No homework
6036,1,2,2,15,45.2,50.3,1st Grade,Less than 30 min
6037,4,2,3,45,39.1,74.3,4th Grade,30-60 minutes
6038,5,3,3,45,82.1,61.5,5th Grade,30-60 minutes
6039,0,2,1,0,36.7,63.4,Kindergarten,No homework
6040,5,1,4,90,68.2,34.6,5th Grade,1-2 hours
6041,3,3,1,0,55.1,62.3,3rd Grade,No homework
6042,0,2,1,0,51.5,39.7,Kindergarten,No homework
6043,2,2,2,15,57.8,69.4,2nd Grade,Less than 30 min
6044,1,1,3,45,20.6,47.0,1st Grade,30-60 minutes
6045,4,3,4,90,77.4,67.2,4th Grade,1-2 hours
6046,4,3,3,45,60.4,53.8,4th Grade,30-60 minutes
6047,0,3,3,45,56.1,39.3,Kindergarten,30-60 minutes
6048,3,3,4,90,52.1,71.6,3rd Grade,1-2 hours
6049,4,2,2,15,64.7,83.9,4th Grade,Less than 30 min
6050,5,3,2,15,82.0,74.4,5th Grade,Less than 30 min
6051,3,2,2,15,55.1,63.2,3rd Grade,Less than 30 min
6052,5,1,3,45,41.9,60.1,5th Grade,30-60 minutes
6053,3,2,3,45,60.0,61.6,3rd Grade,30-60 minutes
6054,2,2,3,45,55.1,59.5,2nd Grade,30-60 minutes
6055,5,2,4,90,65.5,61.3,5th Grade,1-2 hours
6056,2,1,1,0,19.8,42.8,2nd Grade,No homework
6057,2,1,3,45,48.4,34.3,2nd Grade,30-60 minutes
6058,2,2,2,15,58.5,58.3,2nd Grade,Less than 30 min
6059,5,1,3,45,65.8,48.1,5th Grade,30-60 minutes
6060,5,1,5,150,61.5,58.8,5th Grade,More than 2 hours
6061,2,2,2,15,82.7,53.4,2nd Grade,Less than 30 min
6062,2,3,2,15,60.7,44.5,2nd Grade,Less than 30 min
6063,2,3,3,45,58.9,55.7,2nd Grade,30-60 minutes
6064,3,2,4,90,42.3,79.9,3rd Grade,1-2 hours
6065,1,3,1,0,48.0,72.0,1st Grade,No homework
6066,4,2,4,90,60.5,66.9,4th Grade,1-2 hours
6067,2,2,4,90,52.4,67.8,2nd Grade,1-2 hours
6068,2,2,2,15,42.7,30.1,2nd Grade,Less than 30 min
6069,0,2,1,0,56.1,39.3,Kindergarten,No homework
6070,1,1,2,15,,56.8,1st Grade,Less than 30 min
6071,5,2,3,45,74.7,61.4,5th Grade,30-60 minutes
6072,1,2,2,15,58.1,60.6,1st Grade,Less than 30 min
6073,1,2,3,45,32.3,41.8,1st Grade,30-60 minutes
6074,2,3,3,45,69.2,64.9,2nd Grade,30-60 minutes
6075,1,2,1,0,25.8,33.8,1st Grade,No homework
6076,0,2,1,0,35.1,50.4,Kindergarten,No homework
6077,1,2,2,15,41.9,55.6,1st Grade,Less than 30 min
6078,3,3,3,45,62.7,66.9,3rd Grade,30-60 minutes
6079,3,2,3,45,49.4,49.3,3rd Grade,30-60 minutes
6080,2,3,3,45,70.9,60.0,2nd Grade,30-60 minutes
6081,2,3,2,15,62.6,60.9,2nd Grade,Less than 30 min
6082,5,2,5,150,73.6,85.0,5th Grade,More than 2 hours
6083,2,2,4,90,59.3,57.1,2nd Grade,1-2 hours
6084,1,1,1,0,33.5,40.7,1st Grade,No homework
6085,1,3,1,0,67.9,67.1,1st Grade,No homework
6086,2,1,2,15,30.5,38.9,2nd Grade,Less than 30 min
6087,4,2,2,15,47.8,72.4,4th Grade,Less than 30 min
6088,1,2,2,15,46.6,50.9,1st Grade,Less than 30 min
6089,4,2,3,45,49.7,52.8,4th Grade,30-60 minutes
6090,0,2,1,0,25.8,47.5,Kindergarten,No homework
6091,2,3,1,0,62.6,53.6,2nd Grade,No homework
6092,4,2,1,0,53.4,67.3,4th Grade,No homework
6093,2,3,1,0,73.1,61.0,2nd Grade,No homework
6094,3,2,3,45,60.0,56.3,3rd Grade,30-60 minutes
6095,1,1,2,15,29.0,,1st Grade,Less than 30 min
6096,4,1,4,90,45.0,,4th Grade,1-2 hours
6097,0,2,1,0,42.3,35.2,Kindergarten,No homework
6098,5,1,5,150,46.1,,5th Grade,More than 2 hours
6099,1,2,1,0,32.9,35.9,1st Grade,No homework
6100,5,1,4,90,46.7,65.6,5th Grade,1-2 hours
6101,2,2,2,15,57.9,50.4,2nd Grade,Less than 30 min
6102,4,2,4,90,54.4,64.1,4th Grade,1-2 hours
6103,1,2,1,0,30.4,48.5,1st Grade,No homework
6104,5,1,5,150,55.2,68.1,5th Grade,More than 2 hours
6105,0,2,1,0,59.6,37.4,Kindergarten,No homework
6106,1,2,1,0,53.0,51.5,1st Grade,No homework
6107,2,1,2,15,28.3,47.9,2nd Grade,Less than 30 min
6108,0,2,2,15,25.4,35.3,Kindergarten,Less than 30 min
6109,1,2,4,90,40.8,41.8,1st Grade,1-2 hours
6110,5,1,3,45,46.3,85.0,5th Grade,30-60 minutes
6111,5,2,4,90,71.8,65.8,5th Grade,1-2 hours
6112,2,2,3,45,42.5,45.4,2nd Grade,30-60 minutes
6113,5,2,4,90,57.2,63.3,5th Grade,1-2 hours
6114,3,2,3,45,38.3,60.5,3rd Grade,30-60 minutes
6115,1,2,1,0,61.3,50.8,1st Grade,No homework
6116,4,2,3,45,75.5,46.1,4th Grade,30-60 minutes
6117,3,3,4,90,55.9,66.5,3rd Grade,1-2 hours
6118,5,1,3,45,67.8,44.3,5th Grade,30-60 minutes
6119,1,2,3,45,32.7,49.1,1st Grade,30-60 minutes
6120,4,2,4,90,57.3,73.4,4th Grade,1-2 hours
6121,0,2,3,45,40.2,33.8,Kindergarten,30-60 minutes
6122,0,2,1,0,34.1,47.7,Kindergarten,No homework
6123,0,2,1,0,21.6,45.2,Kindergarten,No homework
6124,5,2,1,0,66.8,52.2,5th Grade,No homework
6125,4,2,5,150,34.6,54.4,4th Grade,More than 2 hours
6126,4,3,2,15,54.8,61.9,4th Grade,Less than 30 min
6127,3,3,2,15,80.9,53.3,3rd Grade,Less than 30 min
6128,1,2,1,0,56.1,43.3,1st Grade,No homework
6129,0,3,1,0,41.9,50.6,Kindergarten,No homework
6130,1,1,1,0,16.1,34.6,1st Grade,No homework
6131,2,2,1,0,35.1,63.7,2nd Grade,No homework
6132,4,1,3,45,63.4,61.7,4th Grade,30-60 minutes
6133,3,1,5,150,43.7,60.1,3rd Grade,More than 2 hours
6134,0,2,2,15,43.4,43.1,Kindergarten,Less than 30 min
6135,0,2,2,15,54.9,36.0,Kindergarten,Less than 30 min
6136,0,2,1,0,,42.0,Kindergarten,No homework
6137,2,2,3,45,57.9,74.0,2nd Grade,30-60 minutes
6138,5,2,5,150,49.9,61.9,5th Grade,More than 2 hours
6139,3,2,5,150,76.9,59.7,3rd Grade,More than 2 hours
6140,4,2,1,0,49.7,53.6,4th Grade,No homework
6141,2,2,4,90,39.2,51.5,2nd Grade,1-2 hours
6142,2,2,2,15,50.1,50.1,2nd Grade,Less than 30 min
6143,0,2,1,0,57.3,41.8,Kindergarten,No homework
6144,5,1,3,45,78.7,70.1,5th Grade,30-60 minutes
6145,4,1,3,45,43.3,69.4,4th Grade,30-60 minutes
6146,1,2,2,15,58.0,60.5,1st Grade,Less than 30 min
6147,3,2,1,0,62.8,62.8,3rd Grade,No homework
6148,2,2,3,45,63.8,40.0,2nd Grade,30-60 minutes
6149,3,1,3,45,42.5,,3rd Grade,30-60 minutes
6150,5,2,1,0,71.9,74.5,5th Grade,No homework
6151,3,3,3,45,73.4,61.7,3rd Grade,30-60 minutes
6152,3,3,3,45,49.8,81.7,3rd Grade,30-60 minutes
6153,0,2,1,0,50.1,37.7,Kindergarten,No homework
6154,0,1,1,0,24.5,37.9,Kindergarten,No homework
6155,1,2,5,150,50.6,54.8,1st Grade,More than 2 hours
6156,0,1,3,45,36.0,38.9,Kindergarten,30-60 minutes
6157,4,2,2,15,55.0,72.7,4th Grade,Less than 30 min
6158,4,1,3,45,42.4,64.7,4th Grade,30-60 minutes
6159,0,3,1,0,33.9,39.5,Kindergarten,No homework
6160,5,2,3,45,62.7,40.9,5th Grade,30-60 minutes
6161,0,2,1,0,46.6,25.7,Kindergarten,No homework
6162,1,2,1,0,49.1,29.5,1st Grade,No homework
6163,1,1,2,15,24.8,59.2,1st Grade,Less than 30 min
6164,2,2,1,0,54.2,56.8,2nd Grade,No homework
6165,1,2,2,15,52.7,50.1,1st Grade,Less than 30 min
6166,2,2,4,90,59.6,66.4,2nd Grade,1-2 hours
6167,2,3,5,150,44.4,50.9,2nd Grade,More than 2 hours
6168,5,2,5,150,72.5,79.6,5th Grade,More than 2 hours
6169,0,3,4,90,55.7,47.2,Kindergarten,1-2 hours
6170,0,2,1,0,24.8,57.0,Kindergarten,No homework
6171,0,2,2,15,69.3,59.3,Kindergarten,Less than 30 min
6172,3,2,2,15,54.5,52.5,3rd Grade,Less than 30 min
6173,0,3,3,45,42.5,42.9,Kindergarten,30-60 minutes
6174,5,1,4,90,70.2,54.5,5th Grade,1-2 hours
6175,3,2,3,45,58.7,78.6,3rd Grade,30-60 minutes
6176,3,2,3,45,70.6,64.0,3rd Grade,30-60 minutes
6177,3,1,2,15,69.4,37.7,3rd Grade,Less than 30 min
6178,1,1,1,0,24.3,40.1,1st Grade,No homework
6179,1,3,5,150,42.9,45.6,1st Grade,More than 2 hours
6180,1,1,3,45,43.4,19.0,1st Grade,30-60 minutes
6181,3,1,2,15,21.6,39.7,3rd Grade,Less than 30 min
6182,1,3,1,0,55.4,46.9,1st Grade,No homework
6183,0,2,1,0,62.4,19.0,Kindergarten,No homework
6184,5,2,5,150,75.9,79.5,5th Grade,More than 2 hours
6185,0,2,3,45,46.0,40.4,Kindergarten,30-60 minutes
6186,4,2,3,45,75.6,67.4,4th Grade,30-60 minutes
6187,4,3,3,45,78.5,,4th Grade,30-60 minutes
6188,1,2,3,45,32.4,67.1,1st Grade,30-60 minutes
6189,0,3,1,0,39.8,55.2,Kindergarten,No homework
6190,0,1,3,45,,28.1,Kindergarten,30-60 minutes
6191,4,2,3,45,57.1,,4th Grade,30-60 minutes
6192,3,1,1,0,48.1,33.0,3rd Grade,No homework
6193,4,1,3,45,51.3,38.5,4th Grade,30-60 minutes
6194,5,2,4,90,61.4,62.6,5th Grade,1-2 hours
6195,4,1,3,45,71.9,63.8,4th Grade,30-60 minutes
6196,0,2,2,15,49.0,46.1,Kindergarten,Less than 30 min
6197,1,3,3,45,53.8,46.5,1st Grade,30-60 minutes
6198,5,2,4,90,43.7,74.3,5th Grade,1-2 hours
6199,1,1,2,15,45.0,61.6,1st Grade,Less than 30 min
6200,0,2,1,0,42.7,37.1,Kindergarten,No homework
6201,4,3,2,15,83.7,71.9,4th Grade,Less than 30 min
6202,2,2,2,15,55.3,44.7,2nd Grade,Less than 30 min
6203,5,2,3,45,66.7,65.5,5th Grade,30-60 minutes
6204,3,1,4,90,50.5,60.3,3rd Grade,1-2 hours
6205,0,1,3,45,19.6,52.6,Kindergarten,30-60 minutes
6206,5,2,2,15,69.0,65.8,5th Grade,Less than 30 min
6207,1,1,3,45,30.2,52.1,1st Grade,30-60 minutes
6208,2,3,3,45,71.9,56.2,2nd Grade,30-60 minutes
6209,2,2,5,150,53.6,38.9,2nd Grade,More than 2 hours
6210,0,2,1,0,32.0,43.1,Kindergarten,No homework
6211,2,3,3,45,70.6,77.7,2nd Grade,30-60 minutes
6212,0,3,1,0,53.8,42.8,Kindergarten,No homework
6213,2,2,1,0,49.7,45.7,2nd Grade,No homework
6214,2,3,1,0,50.8,49.9,2nd Grade,No homework
6215,4,3,2,15,85.0,60.6,4th Grade,Less than 30 min
6216,4,3,2,15,,61.7,4th Grade,Less than 30 min
6217,0,3,1,0,52.2,36.4,Kindergarten,No homework
6218,2,2,3,45,45.3,54.6,2nd Grade,30-60 minutes
6219,2,2,3,45,39.3,48.9,2nd Grade,30-60 minutes
6220,0,1,4,90,,40.5,Kindergarten,1-2 hours
6221,4,2,3,45,54.5,63.6,4th Grade,30-60 minutes
6222,4,1,4,90,60.2,51.0,4th Grade,1-2 hours
6223,1,1,2,15,15.0,26.4,1st Grade,Less than 30 min
6224,2,2,2,15,44.7,34.2,2nd Grade,Less than 30 min
6225,0,1,2,15,31.4,46.0,Kindergarten,Less than 30 min
6226,3,3,3,45,45.5,68.5,3rd Grade,30-60 minutes
6227,0,3,1,0,48.2,64.9,Kindergarten,No homework
6228,5,1,4,90,53.1,68.5,5th Grade,1-2 hours
6229,4,1,4,90,54.0,62.8,4th Grade,1-2 hours
6230,2,3,5,150,55.0,75.0,2nd Grade,More than 2 hours
6231,3,3,4,90,63.3,,3rd Grade,1-2 hours
6232,5,3,4,90,75.8,74.2,5th Grade,1-2 hours
6233,3,3,3,45,58.6,53.6,3rd Grade,30-60 minutes
6234,1,3,4,90,54.0,50.2,1st Grade,1-2 hours
6235,2,2,4,90,73.6,65.9,2nd Grade,1-2 hours
6236,5,2,4,90,60.7,77.7,5th Grade,1-2 hours
6237,3,3,4,90,72.3,59.4,3rd Grade,1-2 hours
6238,3,2,1,0,38.0,55.9,3rd Grade,No homework
6239,5,3,4,90,82.4,80.1,5th Grade,1-2 hours
6240,5,2,3,45,83.9,69.9,5th Grade,30-60 minutes
6241,5,3,4,90,66.8,85.0,5th Grade,1-2 hours
6242,0,2,1,0,40.0,61.7,Kindergarten,No homework
6243,3,2,2,15,53.3,57.9,3rd Grade,Less than 30 min
6244,4,2,3,45,57.3,57.5,4th Grade,30-60 minutes
6245,4,3,4,90,50.8,68.9,4th Grade,1-2 hours
6246,3,2,4,90,60.2,65.1,3rd Grade,1-2 hours
6247,1,3,2,15,61.3,51.8,1st Grade,Less than 30 min
6248,4,3,3,45,42.6,67.9,4th Grade,30-60 minutes
6249,4,2,5,150,,60.0,4th Grade,More than 2 hours
6250,0,3,1,0,69.7,55.7,Kindergarten,No homework
6251,2,2,3,45,16.6,53.7,2nd Grade,30-60 minutes
6252,1,1,2,15,15.0,33.0,1st Grade,Less than 30 min
6253,2,1,4,90,49.1,35.1,2nd Grade,1-2 hours
6254,0,3,1,0,66.8,46.0,Kindergarten,No homework
6255,2,2,5,150,58.1,55.8,2nd Grade,More than 2 hours
6256,3,1,2,15,48.6,57.3,3rd Grade,Less than 30 min
6257,3,2,1,0,57.6,57.7,3rd Grade,No homework
6258,3,2,2,15,44.4,76.8,3rd Grade,Less than 30 min
6259,5,1,3,45,71.2,69.6,5th Grade,30-60 minutes
6260,1,2,2,15,46.2,41.8,1st Grade,Less than 30 min
6261,0,2,1,0,18.8,20.9,Kindergarten,No homework
6262,5,1,3,45,55.5,67.3,5th Grade,30-60 minutes
6263,0,2,1,0,50.7,21.2,Kindergarten,No homework
6264,5,2,4,90,66.5,76.2,5th Grade,1-2 hours
6265,5,1,4,90,61.0,55.6,5th Grade,1-2 hours
6266,3,2,3,45,60.4,64.9,3rd Grade,30-60 minutes
6267,5,2,5,150,70.7,67.4,5th Grade,More than 2 hours
6268,0,1,1,0,20.0,25.6,Kindergarten,No homework
6269,1,1,1,0,47.7,29.4,1st Grade,No homework
6270,3,1,2,15,45.7,54.1,3rd Grade,Less than 30 min
6271,2,1,2,15,41.1,37.4,2nd Grade,Less than 30 min
6272,5,3,3,45,73.8,55.6,5th Grade,30-60 minutes
6273,0,2,3,45,30.3,59.5,Kindergarten,30-60 minutes
6274,3,1,4,90,52.6,54.8,3rd Grade,1-2 hours
6275,3,1,2,15,54.0,35.5,3rd Grade,Less than 30 min
6276,3,2,3,45,61.9,48.0,3rd Grade,30-60 minutes
6277,1,3,2,15,24.0,62.3,1st Grade,Less than 30 min
6278,2,2,5,150,63.3,40.0,2nd Grade,More than 2 hours
6279,5,1,1,0,52.4,66.7,5th Grade,No homework
6280,1,2,2,15,49.3,41.6,1st Grade,Less than 30 min
6281,4,2,5,150,84.2,51.2,4th Grade,More than 2 hours
6282,3,1,5,150,50.5,42.3,3rd Grade,More than 2 hours
6283,4,2,3,45,51.8,46.0,4th Grade,30-60 minutes
6284,4,2,1,0,53.8,59.3,4th Grade,No homework
6285,1,1,2,15,59.3,53.2,1st Grade,Less than 30 min
6286,3,2,4,90,58.4,40.3,3rd Grade,1-2 hours
6287,5,2,3,45,58.7,60.6,5th Grade,30-60 minutes
6288,2,2,4,90,50.4,64.0,2nd Grade,1-2 hours
6289,5,2,3,45,,47.1,5th Grade,30-60 minutes
6290,2,2,3,45,32.2,36.9,2nd Grade,30-60 minutes
6291,0,2,2,15,54.2,38.5,Kindergarten,Less than 30 min
6292,2,2,2,15,45.6,44.5,2nd Grade,Less than 30 min
6293,5,2,3,45,63.7,72.7,5th Grade,30-60 minutes
6294,1,1,2,15,36.3,41.8,1st Grade,Less than 30 min
6295,5,2,4,90,79.4,67.3,5th Grade,1-2 hours
6296,5,2,2,15,58.5,62.7,5th Grade,Less than 30 min
6297,2,2,3,45,50.7,59.5,2nd Grade,30-60 minutes
6298,0,3,2,15,45.1,55.8,Kindergarten,Less than 30 min
6299,4,3,3,45,63.6,70.1,4th Grade,30-60 minutes
6300,1,1,4,90,25.3,53.2,1st Grade,1-2 hours
6301,4,3,3,45,57.6,76.1,4th Grade,30-60 minutes
6302,2,2,3,45,54.4,46.8,2nd Grade,30-60 minutes
6303,2,2,3,45,45.7,64.5,2nd Grade,30-60 minutes
6304,4,3,4,90,69.2,82.1,4th Grade,1-2 hours
6305,2,2,1,0,60.2,48.2,2nd Grade,No homework
6306,2,2,4,90,47.0,,2nd Grade,1-2 hours
6307,2,3,1,0,59.1,55.1,2nd Grade,No homework
6308,2,1,3,45,40.1,51.3,2nd Grade,30-60 minutes
6309,3,2,3,45,52.0,73.4,3rd Grade,30-60 minutes
6310,4,2,2,15,80.3,75.3,4th Grade,Less than 30 min
6311,2,3,1,0,37.9,60.5,2nd Grade,No homework
6312,3,3,1,0,71.8,57.6,3rd Grade,No homework
6313,4,1,2,15,61.2,71.1,4th Grade,Less than 30 min
6314,1,3,3,45,68.8,65.5,1st Grade,30-60 minutes
6315,1,2,3,45,50.0,52.5,1st Grade,30-60 minutes
6316,5,3,2,15,85.0,76.7,5th Grade,Less than 30 min
6317,4,2,2,15,61.2,65.5,4th Grade,Less than 30 min
6318,3,1,4,90,51.0,32.3,3rd Grade,1-2 hours
6319,3,1,2,15,43.4,50.2,3rd Grade,Less than 30 min
6320,0,1,5,150,21.2,37.5,Kindergarten,More than 2 hours
6321,3,1,2,15,42.9,51.1,3rd Grade,Less than 30 min
6322,3,3,3,45,54.3,50.9,3rd Grade,30-60 minutes
6323,3,1,3,45,30.4,67.2,3rd Grade,30-60 minutes
6324,2,3,1,0,74.7,68.5,2nd Grade,No homework
6325,0,2,1,0,71.3,58.1,Kindergarten,No homework
6326,1,2,2,15,42.5,30.2,1st Grade,Less than 30 min
6327,5,1,3,45,70.0,39.6,5th Grade,30-60 minutes
6328,2,3,3,45,58.6,50.9,2nd Grade,30-60 minutes
6329,2,2,2,15,46.4,70.1,2nd Grade,Less than 30 min
6330,0,3,1,0,45.0,46.5,Kindergarten,No homework
6331,0,3,1,0,58.1,43.7,Kindergarten,No homework
6332,4,1,3,45,68.0,64.4,4th Grade,30-60 minutes
6333,3,1,2,15,38.2,41.6,3rd Grade,Less than 30 min
6334,3,3,3,45,85.0,63.7,3rd Grade,30-60 minutes
6335,1,3,2,15,54.8,43.1,1st Grade,Less than 30 min
6336,4,2,5,150,59.2,61.7,4th Grade,More than 2 hours
6337,1,2,3,45,39.5,65.0,1st Grade,30-60 minutes
6338,1,2,1,0,46.3,55.3,1st Grade,No homework
6339,2,2,2,15,50.6,33.6,2nd Grade,Less than 30 min
6340,1,1,1,0,44.2,34.2,1st Grade,No homework
6341,1,2,1,0,51.7,53.0,1st Grade,No homework
6342,3,1,2,15,47.6,58.5,3rd Grade,Less than 30 min
6343,3,2,2,15,28.6,57.1,3rd Grade,Less than 30 min
6344,4,3,2,15,45.3,65.9,4th Grade,Less than 30 min
6345,2,3,2,15,59.2,57.2,2nd Grade,Less than 30 min
6346,0,3,1,0,55.0,44.7,Kindergarten,No homework
6347,1,3,1,0,49.5,54.6,1st Grade,No homework
6348,5,2,3,45,63.8,63.6,5th Grade,30-60 minutes
6349,3,3,3,45,59.7,67.2,3rd Grade,30-60 minutes
6350,4,3,2,15,66.2,64.9,4th Grade,Less than 30 min
6351,0,3,1,0,43.3,41.8,Kindergarten,No homework
6352,3,2,1,0,42.7,54.8,3rd Grade,No homework
6353,0,1,1,0,28.1,33.2,Kindergarten,No homework
6354,3,1,4,90,56.9,45.8,3rd Grade,1-2 hours
6355,5,1,2,15,45.6,68.4,5th Grade,Less than 30 min
6356,5,3,3,45,80.8,78.3,5th Grade,30-60 minutes
6357,3,2,3,45,63.4,57.6,3rd Grade,30-60 minutes
6358,2,3,3,45,47.9,53.0,2nd Grade,30-60 minutes
6359,5,2,4,90,63.9,84.9,5th Grade,1-2 hours
6360,4,2,4,90,72.1,57.2,4th Grade,1-2 hours
6361,0,1,1,0,41.0,21.1,Kindergarten,No homework
6362,2,1,2,15,31.7,26.9,2nd Grade,Less than 30 min
6363,1,2,2,15,24.9,50.7,1st Grade,Less than 30 min
6364,2,2,4,90,59.3,57.6,2nd Grade,1-2 hours
6365,2,1,3,45,48.8,47.0,2nd Grade,30-60 minutes
6366,3,3,2,15,73.1,71.8,3rd Grade,Less than 30 min
6367,2,2,2,15,65.8,65.9,2nd Grade,Less than 30 min
6368,1,3,3,45,36.8,65.1,1st Grade,30-60 minutes
6369,3,1,3,45,52.8,58.5,3rd Grade,30-60 minutes
6370,5,2,3,45,63.8,71.9,5th Grade,30-60 minutes
6371,3,2,3,45,62.3,58.6,3rd Grade,30-60 minutes
6372,2,3,1,0,61.1,54.7,2nd Grade,No homework
6373,5,2,4,90,71.5,79.2,5th Grade,1-2 hours
6374,5,2,4,90,73.2,83.2,5th Grade,1-2 hours
6375,1,3,2,15,53.7,62.8,1st Grade,Less than 30 min
6376,0,1,2,15,35.4,30.9,Kindergarten,Less than 30 min
6377,4,1,3,45,50.8,71.0,4th Grade,30-60 minutes
6378,4,3,2,15,59.4,66.6,4th Grade,Less than 30 min
6379,5,2,2,15,54.7,78.8,5th Grade,Less than 30 min
6380,5,2,1,0,70.3,80.8,5th Grade,No homework
6381,3,2,4,90,60.2,39.8,3rd Grade,1-2 hours
6382,3,1,2,15,41.9,59.0,3rd Grade,Less than 30 min
6383,0,1,1,0,19.4,26.2,Kindergarten,No homework
6384,1,2,2,15,29.5,51.6,1st Grade,Less than 30 min
6385,2,3,1,0,54.4,56.0,2nd Grade,No homework
6386,3,2,1,0,47.0,69.4,3rd Grade,No homework
6387,3,2,3,45,53.2,71.6,3rd Grade,30-60 minutes
6388,4,3,3,45,62.1,70.2,4th Grade,30-60 minutes
6389,1,2,2,15,32.4,35.0,1st Grade,Less than 30 min
6390,3,2,3,45,39.5,52.2,3rd Grade,30-60 minutes
6391,0,3,2,15,50.8,52.6,Kindergarten,Less than 30 min
6392,2,1,2,15,,53.3,2nd Grade,Less than 30 min
6393,4,2,3,45,71.2,61.4,4th Grade,30-60 minutes
6394,4,3,3,45,79.7,66.1,4th Grade,30-60 minutes
6395,5,3,3,45,81.7,70.7,5th Grade,30-60 minutes
6396,1,1,2,15,39.3,49.6,1st Grade,Less than 30 min
6397,2,1,2,15,47.2,49.5,2nd Grade,Less than 30 min
6398,1,2,1,0,63.2,65.7,1st Grade,No homework
6399,2,2,1,0,41.3,62.0,2nd Grade,No homework
6400,5,2,3,45,76.4,69.9,5th Grade,30-60 minutes
6401,4,2,3,45,47.7,56.1,4th Grade,30-60 minutes
6402,5,3,3,45,,74.5,5th Grade,30-60 minutes
6403,1,2,4,90,52.7,45.9,1st Grade,1-2 hours
6404,5,3,4,90,72.7,78.2,5th Grade,1-2 hours
6405,0,1,3,45,19.8,34.0,Kindergarten,30-60 minutes
6406,5,1,4,90,52.8,67.9,5th Grade,1-2 hours
6407,1,2,1,0,34.7,55.2,1st Grade,No homework
6408,1,1,4,90,31.8,48.8,1st Grade,1-2 hours
6409,3,2,4,90,69.9,54.8,3rd Grade,1-2 hours
6410,5,3,3,45,80.0,82.1,5th Grade,30-60 minutes
6411,0,1,1,0,24.9,40.9,Kindergarten,No homework
6412,2,2,2,15,36.4,49.1,2nd Grade,Less than 30 min
6413,5,2,4,90,51.9,71.0,5th Grade,1-2 hours
6414,2,1,1,0,36.2,50.7,2nd Grade,No homework
6415,1,2,2,15,49.5,40.1,1st Grade,Less than 30 min
6416,2,3,3,45,56.9,55.2,2nd Grade,30-60 minutes
6417,2,2,1,0,71.9,54.5,2nd Grade,No homework
6418,5,2,4,90,58.0,82.8,5th Grade,1-2 hours
6419,4,3,4,90,62.4,66.3,4th Grade,1-2 hours
6420,3,3,2,15,72.4,44.5,3rd Grade,Less than 30 min
6421,5,1,3,45,50.9,71.3,5th Grade,30-60 minutes
6422,2,2,3,45,52.2,50.2,2nd Grade,30-60 minutes
6423,0,2,1,0,32.3,31.4,Kindergarten,No homework
6424,1,2,2,15,25.5,55.0,1st Grade,Less than 30 min
6425,2,2,2,15,50.2,48.2,2nd Grade,Less than 30 min
6426,0,1,1,0,44.5,49.3,Kindergarten,No homework
6427,5,2,5,150,60.7,65.0,5th Grade,More than 2 hours
6428,4,2,3,45,60.7,70.7,4th Grade,30-60 minutes
6429,1,2,2,15,20.5,48.8,1st Grade,Less than 30 min
6430,3,3,3,45,56.9,74.7,3rd Grade,30-60 minutes
6431,4,3,3,45,66.5,60.0,4th Grade,30-60 minutes
6432,5,2,3,45,71.9,72.3,5th Grade,30-60 minutes
6433,5,2,4,90,54.0,51.8,5th Grade,1-2 hours
6434,3,2,1,0,58.9,58.6,3rd Grade,No homework
6435,4,2,3,45,51.4,65.7,4th Grade,30-60 minutes
6436,3,3,3,45,58.6,72.4,3rd Grade,30-60 minutes
6437,3,2,2,15,62.3,64.2,3rd Grade,Less than 30 min
6438,0,2,2,15,28.7,47.4,Kindergarten,Less than 30 min
6439,0,2,2,15,49.3,50.8,Kindergarten,Less than 30 min
6440,3,2,4,90,40.7,41.3,3rd Grade,1-2 hours
6441,1,2,2,15,47.4,47.2,1st Grade,Less than 30 min
6442,0,2,3,45,36.3,59.1,Kindergarten,30-60 minutes
6443,4,1,3,45,46.5,58.9,4th Grade,30-60 minutes
6444,0,1,1,0,15.0,43.8,Kindergarten,No homework
6445,3,2,4,90,49.5,52.0,3rd Grade,1-2 hours
6446,3,2,1,0,51.6,57.8,3rd Grade,No homework
6447,5,1,2,15,78.7,62.7,5th Grade,Less than 30 min
6448,2,3,5,150,61.8,50.3,2nd Grade,More than 2 hours
6449,0,2,4,90,36.3,44.0,Kindergarten,1-2 hours
6450,3,3,4,90,66.8,69.5,3rd Grade,1-2 hours
6451,5,1,3,45,57.3,43.4,5th Grade,30-60 minutes
6452,5,1,3,45,68.3,70.0,5th Grade,30-60 minutes
6453,2,2,2,15,50.9,63.7,2nd Grade,Less than 30 min
6454,1,1,2,15,24.2,66.3,1st Grade,Less than 30 min
6455,5,3,3,45,79.3,85.0,5th Grade,30-60 minutes
6456,1,1,1,0,41.7,27.7,1st Grade,No homework
6457,3,2,3,45,59.0,76.4,3rd Grade,30-60 minutes
6458,2,3,2,15,56.4,54.9,2nd Grade,Less than 30 min
6459,0,2,2,15,45.3,33.6,Kindergarten,Less than 30 min
6460,2,1,2,15,64.7,50.2,2nd Grade,Less than 30 min
6461,1,2,3,45,46.2,42.4,1st Grade,30-60 minutes
6462,4,2,3,45,47.1,72.3,4th Grade,30-60 minutes
6463,5,1,3,45,71.1,43.9,5th Grade,30-60 minutes
6464,1,2,2,15,46.1,37.4,1st Grade,Less than 30 min
6465,4,3,2,15,60.6,71.4,4th Grade,Less than 30 min
